program_name,city,latitude,longitude
Инновационные технологии в авиадвигателестроении,Уфа,54.7261409,55.947499
Агроэкологическая оценка земель,Барнаул,53.3475493,83.7788448
Управление проектами в MICE индустрии,Москва,55.625578,37.6063916
Искусственный интеллект в финансовой среде,Москва,55.625578,37.6063916
Искусственный интеллект в финансовой среде,Иркутск,52.2891225,104.279829
Инновационные технологии обеспечения безопасности на объектах производства и транспорта,Иркутск,52.2891225,104.279829
Правовое обеспечение экономической деятельности в цифровой среде,Новокузнецк,53.7575903,87.1358494
Обработка данных с беспилотных систем,Уфа,54.7261409,55.947499
Юрист-международник,Екатеринбург,56.8382071,60.6007886
Публичная власть: правовое обеспечение деятельности,Екатеринбург,56.8382071,60.6007886
Экономическое уголовное право,Екатеринбург,56.8382071,60.6007886
Технологии цифровой трансформации,Шахты,47.7094622,40.2154859
Управление в области технического регулирования и метрологии,Ярославль,57.6508433,39.8718634
Механика и моделирование технологических процессов и оборудования,Ярославль,57.6508433,39.8718634
Продукты питания из растительного сырья,Калининград,54.710128,20.5105838
Бизнес-аналитика и системы больших данных,Калининград,54.710128,20.5105838
Строительство и эксплуатация морских и наземных объектов транспорта и хранения нефти и газа,Калининград,54.710128,20.5105838
Интеллектуальное проектирование интерфейсов,Иваново,56.9956855,40.9812104
Создание бренда в креативных индустриях,Иваново,56.9956855,40.9812104
Дизайн и производство современной одежды,Иваново,56.9956855,40.9812104
Цифровой инжиниринг в легкой промышленности,Иваново,56.9956855,40.9812104
Селекция и семеноводство полевых культур,Курск,51.7270357,36.192248
"Руководитель творческого коллектива, эксперт в области музыкального искусства, педагог",Казань,55.7946485,49.1115022
Сметное дело,Брянск,53.2423778,34.3668288
"Проектирование, строительство и эксплуатация зданий и сооружений",Брянск,53.2423778,34.3668288
Образовательные технологии реабилитации и абилитации лиц с ограниченными возможностями здо..,Екатеринбург,56.8382071,60.6007886
Психолого-педагогические технологии образования лиц с интеллектуальными нарушениями и расс..,Екатеринбург,56.8382071,60.6007886
Логопедия,Екатеринбург,56.8382071,60.6007886
Психолого-педагогическое сопровождение субъектов образования,Орск,51.2305015,58.4738015
Психолого-педагогическое сопровождение субъектов образования,Екатеринбург,56.8382071,60.6007886
Медиакоммуникации и медиатехнологии в образовании,Екатеринбург,56.8382071,60.6007886
Управление внешнеэкономической деятельностью организаций в рамках ЕАЭС,Санкт-Петербург,59.9606739,30.1586551
